name,line
trump, I said, ORGANIZATION, I've got myself a problem, general
trump, Because I'm wearing leather bottom shoes which is good if you're walking on flat surfaces
trump, It's not good for ramps and if I fall down, look at all those press back there, look at them
trump, This was a steel ramp, you all saw it because everybody saw it
trump, This was a steel ramp
trump, It had no handrail, it was like an ice skating rink, and I said, ORGANIZATION, I have a problem, and he didn't understand that at first
trump, I said, There's no way
trump, He understood, I just saluted almost 600 times
trump, I just made a big speech
trump, I sat for other speeches
trump, I'm being baked
trump, I'm being baked like a cake
trump, I said, ORGANIZATION, there's no way I can make it down that ramp without falling on my ass, ORGANIZATION
trump, I have no railing
trump, It's true
trump, So I said, Is there like something else around PERSON, the ramp is ready to go
trump, PERSON me sir, grab me
trump, I didn't really want to grab him
trump, You know why Because I said, That will be a story too
trump, So now I have a choice
trump, I can stay up there for another couple of hours and wait till I'm rescued or I can go down this really steep, really, really, really … It's an ice skating rink, it's brutal
trump, So I said, ORGANIZATION, get ready because I may grab you so fast
trump, Because I can't fall with the fake news watching
trump, If I fall, if I fall, I remember when President PERSON fell out of the plane, do you remember I remember when another president, nice man, threw up in GPE, and they did slow motion replays
trump, It's true, right I don't want that, general
trump, Now he's standing there, big strong guy, and he's got these shoes but they're loaded with rubber on the bottom because I looked, the first thing I did, I looked at his shoes
trump, Then I looked at mine
trump, Very, very slippery
trump, So I end up saying, PERSON, general, let's go
trump, I will only grab you if I need you
trump, That's not a good story
trump, GPE would be a disaster
trump, It turned out to be worse than anything, I would have been better off if I fell and slid down the damn ramp
trump, PERSON what happens is I start the journey, inch by inch, right I was really bent over too
trump, I didn't like that
trump, I didn't like this picture
trump, This picture I'm sure will be an ad by the fakers
trump, So I was bent over, right Bent over like this
trump, Then we finally reached almost the end and the fake news, the most dishonest human beings, they cut it off
trump, You know why Because when I was 10 feet short, I said, ORGANIZATION, I'm sorry, and I ran down the rest, right I looked very handsome
trump, That was the only good
trump, I wouldn't want to run down the whole thing because the fall there would be definitely bad
trump, So I took these little steps, I ran down the last 10, and by the way their tape, take a look
trump, In almost every instance, it ends just before I run, and they said, Here was the number one trending story
trump, I call my wife, I said, PERSON good was that speech I thought it was a … Hey look, I will tell you when I make good ones and bad ones
trump, Like so far tonight, I'm average, but we're having fun, we're having fun
trump, So far tonight, but I call my wife and I said, PERSON good was it, darling She said, You're trending number one
trump, I said to our great first lady, I said, Let me ask you a question
trump, Was it that good of a speech that I'm trending number one Because I felt it was really good
trump, No no, they don't even mention the speech
trump, They mention the fact that you may have PERSON's disease
